,mz,Bile_Acid_STD_HILICpos
1137,164.10713958740234,1137
1138,164.1182861328125,1138
1139,164.14348602294922,1139
1140,164.92069244384766,1140
1141,164.9674530029297,1141
1142,165.01158905029297,1142
1143,165.01358032226562,1143
1144,165.04046630859375,1144
1145,165.04281616210938,1145
1146,165.04468536376953,1146
1147,165.0477294921875,1147
1148,165.05104064941406,1148
1149,165.05744171142578,1149
1150,165.059326171875,1150
1151,165.06165313720703,1151
1152,165.06398010253906,1152
1153,165.06600952148438,1153
1154,165.06809997558594,1154
1155,165.07728576660156,1155
1156,165.08867645263672,1156
1157,165.10231018066406,1157
1158,165.11356353759766,1158
1159,165.13875579833984,1159
1160,165.8616943359375,1160
1161,165.86563110351562,1161
1162,165.96537017822266,1162
1163,165.98291015625,1163
1164,166.0480728149414,1164
1165,166.05012893676758,1165
1166,166.05135345458984,1166
1167,166.0537338256836,1167
1168,166.05474853515625,1168
1169,166.07247161865234,1169
1170,166.08644104003906,1170
1171,166.09756469726562,1171
1172,166.10584259033203,1172
1173,166.10765075683594,1173
1174,166.1089096069336,1174
1175,166.11248016357422,1175
1176,166.11651611328125,1176
1177,166.12274932861328,1177
1178,166.1340560913086,1178
1179,166.14221954345703,1179
1180,167.01291275024414,1180
1181,167.04855346679688,1181
1182,167.0551300048828,1182
1183,167.0817642211914,1183
1184,167.0856170654297,1184
1185,167.09293365478516,1185
1186,167.10677337646484,1186
1187,167.11800384521484,1187
1188,167.1292495727539,1188
1189,167.15441131591797,1189
1190,167.99859619140625,1190
1191,168.03245544433594,1191
1192,168.05175018310547,1192
1193,168.06314849853516,1193
1194,168.06580352783203,1194
1195,168.07689666748047,1195
1196,168.10202026367188,1196
1197,168.11327362060547,1197
1198,168.12317657470703,1198
1199,168.138427734375,1199
1200,168.1496353149414,1200
1201,168.15771865844727,1201
1202,168.98046875,1202
1203,168.98133087158203,1203
1204,168.9826202392578,1204
1205,169.0971450805664,1205
1206,169.10857391357422,1206
1207,169.12232971191406,1207
1208,169.13362884521484,1208
1209,169.14486694335938,1209
1210,169.17003631591797,1210
1211,169.96676635742188,1211
1212,169.97737884521484,1212
1213,170.07135772705078,1213
1214,170.08139038085938,1214
1215,170.0924530029297,1215
1216,170.09657287597656,1216
1217,170.10382080078125,1217
1218,170.11768341064453,1218
1219,170.12236785888672,1219
1220,170.12889099121094,1220
1221,170.13719940185547,1221
1222,170.1540298461914,1222
1223,170.16526794433594,1223
1224,170.3691864013672,1224
1225,170.9851303100586,1225
1226,171.0217056274414,1226
1227,171.05530548095703,1227
1228,171.07660675048828,1228
1229,171.1017837524414,1229
1230,171.11293029785156,1230
1231,171.11708068847656,1231
1232,171.12409210205078,1232
1233,171.1259536743164,1233
1234,171.1322479248047,1234
1235,171.14315032958984,1235
1236,171.1453857421875,1236
1237,171.14927673339844,1237
1238,171.18563079833984,1238
1239,171.95954132080078,1239
1240,171.9930534362793,1240
1241,172.0717544555664,1241
1242,172.0757064819336,1242
1243,172.0791778564453,1243
1244,172.09717559814453,1244
1245,172.10824584960938,1245
1246,172.11222076416016,1246
1247,172.14469528198242,1247
1248,172.14627838134766,1248
1249,172.15255737304688,1249
1250,172.1696014404297,1250
1251,172.18075561523438,1251
1252,172.18893814086914,1252
1253,172.95658111572266,1253
1254,172.97574615478516,1254
1255,172.97978973388672,1255
1256,172.98804473876953,1256
1257,173.07843780517578,1257
1258,173.08177947998047,1258
1259,173.09234619140625,1259
1260,173.09619903564453,1260
1261,173.10347747802734,1261
1262,173.10746002197266,1262
1263,173.12855529785156,1263
1264,173.13264846801758,1264
1265,173.2013702392578,1265
1266,173.9566879272461,1266
1267,173.96095275878906,1267
1268,173.9849395751953,1268
1269,174.05503463745117,1269
1270,174.0762176513672,1270
1271,174.07744598388672,1271
1272,174.08740234375,1272
1273,174.09146118164062,1273
1274,174.10280227661133,1274
1275,174.1126937866211,1275
1276,174.12386322021484,1276
1277,174.14892959594727,1277
1278,174.18531036376953,1278
1279,174.19674682617188,1279
1280,174.19813537597656,1280
1281,174.20470428466797,1281
1282,174.95335388183594,1282
1283,174.95692443847656,1283
1284,174.99158477783203,1284
1285,175.00132751464844,1285
1286,175.05337524414062,1286
1287,175.0716094970703,1287
1288,175.07561111450195,1288
1289,175.08676147460938,1289
1290,175.0979766845703,1290
1291,175.10785675048828,1291
1292,175.11188507080078,1292
1293,175.11910247802734,1293
1294,175.12320709228516,1294
1295,175.14425659179688,1295
1296,175.14830780029297,1296
1297,175.9991683959961,1297
1298,176.00457763671875,1298
1299,176.0199737548828,1299
1300,176.07073974609375,1300
1301,176.08194732666016,1301
1302,176.09285736083984,1302
1303,176.10301971435547,1303
1304,176.10714721679688,1304
1305,176.1183853149414,1305
1306,176.12825775146484,1306
1307,176.14350509643555,1307
1308,176.99671936035156,1308
1309,177.01358032226562,1309
1310,177.0659942626953,1310
1311,177.07413482666016,1311
1312,177.0772933959961,1312
1313,177.0872802734375,1313
1314,177.08837890625,1314
1315,177.10230255126953,1315
1316,177.1135482788086,1316
1317,177.138671875,1317
1318,178.03558349609375,1318
1319,178.0713119506836,1319
1320,178.0724868774414,1320
1321,178.08635711669922,1321
1322,178.09762573242188,1322
1323,178.10819244384766,1323
1324,178.1226348876953,1324
1325,178.13399505615234,1325
1326,178.15916442871094,1326
1327,178.8809814453125,1327
1328,178.99431610107422,1328
1329,179.01393127441406,1329
1330,179.0172576904297,1330
1331,179.03527069091797,1331
1332,179.05410766601562,1332
1333,179.06368255615234,1333
1334,179.0815086364746,1334
1335,179.0929412841797,1335
1336,179.1068344116211,1336
1337,179.11798858642578,1337
1338,179.12594604492188,1338
1339,179.12950134277344,1339
1340,179.1544647216797,1340
1341,180.02195739746094,1341
1342,180.04447174072266,1342
1343,180.07672882080078,1343
1344,180.08679962158203,1344
1345,180.10187530517578,1345
1346,180.10533142089844,1346
1347,180.10904693603516,1347
1348,180.11322021484375,1348
1349,180.13823699951172,1349
1350,180.1495819091797,1350
1351,180.1595458984375,1351
1352,180.17473602294922,1352
1353,180.89450073242188,1353
1354,180.978759765625,1354
1355,180.98326873779297,1355
1356,180.98432540893555,1356
1357,180.9899139404297,1357
1358,180.99448013305664,1358
1359,181.0082015991211,1359
1360,181.01001739501953,1360
1361,181.01454162597656,1361
1362,181.01901245117188,1362
1363,181.0212173461914,1363
1364,181.02377319335938,1364
1365,181.02507781982422,1365
1366,181.02603912353516,1366
1367,181.0285186767578,1367
1368,181.03353118896484,1368
1369,181.0360565185547,1369
1370,181.03791046142578,1370
1371,181.05824661254883,1371
1372,181.0598373413086,1372
1373,181.0608367919922,1373
1374,181.09727478027344,1374
1375,181.1084442138672,1375
1376,181.12242126464844,1376
1377,181.13365173339844,1377
1378,181.14476013183594,1378
1379,181.15773010253906,1379
1380,181.1700439453125,1380
1381,181.89964294433594,1381
1382,181.98836517333984,1382
1383,181.99341583251953,1383
1384,182.01239776611328,1384
1385,182.01780700683594,1385
1386,182.02228927612305,1386
1387,182.02568817138672,1387
1388,182.0268440246582,1388
1389,182.0318832397461,1389
1390,182.0784454345703,1390
1391,182.08118438720703,1391
1392,182.09256744384766,1392
1393,182.0966033935547,1393
1394,182.10099411010742,1394
1395,182.10211181640625,1395
1396,182.10384368896484,1396
1397,182.11781311035156,1397
1398,182.1289825439453,1398
1399,182.13800048828125,1399
1400,182.15419006347656,1400
1401,182.16293334960938,1401
1402,182.16533660888672,1402
1403,182.19046020507812,1403
1404,182.97562408447266,1404
1405,182.9776725769043,1405
1406,182.98519897460938,1406
1407,182.9922637939453,1407
1408,183.01002502441406,1408
1409,183.02445220947266,1409
1410,183.03301239013672,1410
1411,183.0616455078125,1411
1412,183.06260681152344,1412
1413,183.07809829711914,1413
1414,183.10179901123047,1414
1415,183.11298370361328,1415
1416,183.12405395507812,1416
1417,183.1493377685547,1417
1418,183.16133880615234,1418
1419,183.16878509521484,1419
1420,183.18566131591797,1420
1421,183.1937026977539,1421
1422,183.96521759033203,1422
1423,183.98881912231445,1423
1424,183.99321746826172,1424
1425,184.0029754638672,1425
1426,184.0456085205078,1426
1427,184.06073760986328,1427
1428,184.06206512451172,1428
1429,184.06537628173828,1429
1430,184.0666160583496,1430
1431,184.0719223022461,1431
1432,184.07327270507812,1432
1433,184.07575225830078,1433
1434,184.08712768554688,1434
1435,184.0969696044922,1435
1436,184.10820770263672,1436
1437,184.1333770751953,1437
1438,184.1446762084961,1438
1439,184.15272903442383,1439
1440,184.16939544677734,1440
1441,184.18099212646484,1441
1442,184.18905639648438,1442
1443,184.20614624023438,1443
1444,184.88912963867188,1444
1445,184.94927215576172,1445
1446,184.9634552001953,1446
1447,184.98543548583984,1447
1448,184.98955535888672,1448
1449,185.00768280029297,1449
1450,185.02149200439453,1450
1451,185.0462417602539,1451
1452,185.0557632446289,1452
1453,185.05923461914062,1453
1454,185.0710678100586,1454
1455,185.08232879638672,1455
1456,185.0923614501953,1456
1457,185.10358428955078,1457
1458,185.11089324951172,1458
1459,185.11740112304688,1459
1460,185.12852478027344,1460
1461,185.1398468017578,1461
1462,185.16497802734375,1462
1463,185.1843032836914,1463
1464,185.95892333984375,1464
1465,185.98338317871094,1465
1466,185.9913444519043,1466
1467,186.0084457397461,1467
1468,186.04315948486328,1468
1469,186.08751678466797,1469
1470,186.09142303466797,1470
1471,186.1124725341797,1471
1472,186.12379455566406,1472
1473,186.14319610595703,1473
1474,186.1602783203125,1474
1475,186.18529510498047,1475
1476,186.19666290283203,1476
1477,186.98109436035156,1477
1478,186.99288940429688,1478
1479,186.99563598632812,1479
1480,187.01216888427734,1480
1481,187.01654434204102,1481
1482,187.05789947509766,1482
1483,187.07157135009766,1483
1484,187.08666610717773,1484
1485,187.0979766845703,1485
1486,187.10778045654297,1486
1487,187.12670135498047,1487
1488,187.14417266845703,1488
1489,187.1805305480957,1489
1490,187.2000503540039,1490
1491,187.95706939697266,1491
1492,187.95957946777344,1492
1493,187.9991683959961,1493
1494,188.00537872314453,1494
1495,188.08169555664062,1495
1496,188.09256744384766,1496
1497,188.1031951904297,1497
1498,188.11819458007812,1498
1499,188.16463470458984,1499
1500,188.2123794555664,1500
1501,188.97872924804688,1501
1502,189.06912231445312,1502
1503,189.08724212646484,1503
1504,189.09833526611328,1504
1505,189.10233306884766,1505
1506,189.11358642578125,1506
1507,189.12354278564453,1507
1508,189.13473510742188,1508
1509,189.13871002197266,1509
1510,189.1962547302246,1510
1511,189.97027587890625,1511
1512,190.04993438720703,1512
1513,190.0716438293457,1513
1514,190.07260131835938,1514
1515,190.08231353759766,1515
1516,190.08966827392578,1516
1517,190.09754180908203,1517
1518,190.10765838623047,1518
1519,190.1227569580078,1519
1520,190.12667846679688,1520
1521,190.13409423828125,1521
1522,190.9792938232422,1522
1523,190.98778533935547,1523
1524,191.02942657470703,1524
1525,191.08167266845703,1525
1526,191.09278869628906,1526
1527,191.10287475585938,1527
1528,191.11798095703125,1528
1529,191.12914657592773,1529
1530,191.143310546875,1530
1531,191.15443420410156,1531
1532,191.96458435058594,1532
1533,192.0557861328125,1533
1534,192.07691955566406,1534
1535,192.0868911743164,1535
1536,192.10215759277344,1536
1537,192.11312103271484,1537
1538,192.12326049804688,1538
1539,192.12457275390625,1539
1540,192.1384048461914,1540
1541,192.14990997314453,1541
1542,192.1579132080078,1542
1543,192.15955352783203,1543
1544,192.94464874267578,1544
1545,192.96197509765625,1545
1546,192.97648239135742,1546
1547,192.98751068115234,1547
1548,193.00653839111328,1548
1549,193.09735870361328,1549
1550,193.1085662841797,1550
1551,193.12270736694336,1551
1552,193.13375854492188,1552
1553,193.14474487304688,1553
1554,193.15892028808594,1554
1555,193.16297912597656,1555
1556,193.17013549804688,1556
1557,193.98578643798828,1557
1558,194.0377426147461,1558
1559,194.0538787841797,1559
1560,194.06619262695312,1560
1561,194.06971740722656,1561
1562,194.07454681396484,1562
1563,194.09803009033203,1563
1564,194.10122680664062,1564
1565,194.10399627685547,1565
1566,194.10733032226562,1566
1567,194.10950469970703,1567
1568,194.11343383789062,1568
1569,194.11771392822266,1569
1570,194.12590789794922,1570
1571,194.12866973876953,1571
1572,194.13128662109375,1572
1573,194.1341094970703,1573
1574,194.1370735168457,1574
1575,194.14019775390625,1575
1576,194.14181518554688,1576
1577,194.14331817626953,1577
1578,194.15402221679688,1578
1579,194.1640396118164,1579
1580,194.1653594970703,1580
1581,194.1667938232422,1581
1582,194.16900634765625,1582
1583,194.8550262451172,1583
1584,194.97537231445312,1584
1585,195.00565338134766,1585
1586,195.02005767822266,1586
1587,195.03175354003906,1587
1588,195.08783721923828,1588
1589,195.1131362915039,1589
1590,195.1154022216797,1590
1591,195.11646270751953,1591
1592,195.12091827392578,1592
1593,195.1382064819336,1593
1594,195.1494369506836,1594
1595,195.16076278686523,1595
1596,195.18572235107422,1596
1597,195.9541778564453,1597
1598,195.99024963378906,1598
1599,195.9933853149414,1599
1600,195.99571990966797,1600
1601,196.00010681152344,1601
1602,196.00404357910156,1602
1603,196.0091094970703,1603
1604,196.012451171875,1604
1605,196.01467514038086,1605
1606,196.01697540283203,1606
1607,196.05821990966797,1607
1608,196.09691619873047,1608
1609,196.1181182861328,1609
1610,196.1193733215332,1610
1611,196.12284469604492,1611
1612,196.13363647460938,1612
1613,196.14459228515625,1613
1614,196.15574645996094,1614
1615,196.16973876953125,1615
1616,196.18090057373047,1616
1617,196.95117950439453,1617
1618,196.9903335571289,1618
1619,196.99270629882812,1619
1620,196.9968719482422,1620
1621,197.00096893310547,1621
1622,197.00634002685547,1622
1623,197.0359649658203,1623
1624,197.1034393310547,1624
1625,197.11752319335938,1625
1626,197.1214828491211,1626
1627,197.1285858154297,1627
1628,197.13983154296875,1628
1629,197.1650161743164,1629
1630,197.1764373779297,1630
1631,197.20149612426758,1631
1632,197.9971580505371,1632
1633,198.00462341308594,1633
1634,198.00867080688477,1634
1635,198.01738739013672,1635
1636,198.05278778076172,1636
1637,198.05516815185547,1637
1638,198.0874786376953,1638
1639,198.0951385498047,1639
1640,198.1127471923828,1640
1641,198.12380981445312,1641
1642,198.13190841674805,1642
1643,198.16026306152344,1643
1644,198.16844177246094,1644
1645,198.18551635742188,1645
1646,198.19670867919922,1646
1647,198.9471893310547,1647
1648,198.94837951660156,1648
1649,198.97562408447266,1649
1650,198.97730255126953,1650
1651,198.97845840454102,1651
1652,198.98099517822266,1652
1653,198.9873275756836,1653
1654,198.9906005859375,1654
1655,198.99285125732422,1655
1656,198.99696350097656,1656
1657,199.0013198852539,1657
1658,199.00635528564453,1658
1659,199.01232147216797,1659
1660,199.01520538330078,1660
1661,199.0391082763672,1661
1662,199.08675384521484,1662
1663,199.09745407104492,1663
1664,199.1048355102539,1664
1665,199.14424896240234,1665
1666,199.15560913085938,1666
1667,199.16333770751953,1667
1668,199.18057250976562,1668
1669,199.19168853759766,1669
1670,199.19324493408203,1670
1671,199.21695709228516,1671
1672,199.9754638671875,1672
1673,199.98502731323242,1673
1674,199.98825073242188,1674
1675,199.9907989501953,1675
1676,199.99918365478516,1676
1677,200.0046615600586,1677
1678,200.0103530883789,1678
1679,200.0120620727539,1679
1680,200.02306365966797,1680
1681,200.0422821044922,1681
1682,200.07373809814453,1682
1683,200.0820541381836,1683
1684,200.1030502319336,1684
1685,200.1281967163086,1685
1686,200.13955688476562,1686
1687,200.1760025024414,1687
1688,200.17908477783203,1688
1689,200.18395233154297,1689
1690,200.20098114013672,1690
1691,200.22040557861328,1691
1692,200.86295318603516,1692
1693,200.97347259521484,1693
1694,200.9857940673828,1694
1695,200.98863220214844,1695
1696,200.99224090576172,1696
1697,200.9962921142578,1697
1698,201.0050811767578,1698
1699,201.00751495361328,1699
1700,201.02643585205078,1700
1701,201.03683471679688,1701
1702,201.07322692871094,1702
1703,201.08712768554688,1703
1704,201.11346817016602,1704
1705,201.1222686767578,1705
1706,201.12335205078125,1706
1707,201.1347198486328,1707
1708,201.15985107421875,1708
1709,201.16386032104492,1709
1710,201.23262786865234,1710
1711,201.97583770751953,1711
1712,201.99664306640625,1712
1713,202.02550506591797,1713
1714,202.03842163085938,1714
1715,202.05614471435547,1715
1716,202.07112884521484,1716
1717,202.0974884033203,1717
1718,202.10832977294922,1718
1719,202.11873626708984,1719
1720,202.13400268554688,1720
1721,202.14398193359375,1721
1722,202.18033599853516,1722
1723,202.21669387817383,1723
1724,202.2360076904297,1724
1725,202.96952056884766,1725
1726,202.99429321289062,1726
1727,203.00016021728516,1727
1728,203.00208282470703,1728
1729,203.00643920898438,1729
1730,203.00797271728516,1730
1731,203.10275268554688,1731
1732,203.11402893066406,1732
1733,203.1293487548828,1733
1734,203.13912200927734,1734
1735,203.17557525634766,1735
1736,203.22320556640625,1736
1737,203.9337158203125,1737
1738,203.97130584716797,1738
1739,203.99556732177734,1739
1740,203.9970703125,1740
1741,204.01976013183594,1741
1742,204.05130004882812,1742
1743,204.09805297851562,1743
1744,204.1133804321289,1744
1745,204.1175537109375,1745
1746,204.12325286865234,1746
1747,204.14976501464844,1747
1748,204.15952682495117,1748
1749,204.22647857666016,1749
1750,204.91744232177734,1750
1751,204.99469757080078,1751
1752,204.99972534179688,1752
1753,205.00371551513672,1753
1754,205.01699829101562,1754
1755,205.0198516845703,1755
1756,205.04460906982422,1756
1757,205.04824829101562,1757
1758,205.09748077392578,1758
1759,205.10857772827148,1759
1760,205.13357543945312,1760
1761,205.17017364501953,1761
1762,205.94400787353516,1762
1763,205.9936981201172,1763
1764,205.99859619140625,1764
1765,206.02773666381836,1765
1766,206.06704711914062,1766
1767,206.06842041015625,1767
1768,206.07343673706055,1768
1769,206.07759857177734,1769
1770,206.09253692626953,1770
1771,206.11768341064453,1771
1772,206.12894439697266,1772
1773,206.13895416259766,1773
1774,206.14006805419922,1774
1775,206.16533660888672,1775
1776,206.99201202392578,1776
1777,206.99738311767578,1777
1778,207.00949096679688,1778
1779,207.04366302490234,1779
1780,207.08022689819336,1780
1781,207.08746337890625,1781
1782,207.11301040649414,1782
1783,207.12413787841797,1783
1784,207.14947509765625,1784
1785,207.16034698486328,1785
1786,207.18578338623047,1786
1787,207.9933319091797,1787
1788,208.07524871826172,1788
1789,208.08147430419922,1789
1790,208.10027313232422,1790
1791,208.1081771850586,1791
1792,208.1333770751953,1792
1793,208.1445541381836,1793
1794,208.15151596069336,1794
1795,208.15438842773438,1795
1796,208.15579223632812,1796
1797,208.1697769165039,1797
1798,208.18097686767578,1798
1799,208.91841888427734,1799
1800,208.9908447265625,1800
1801,209.0785789489746,1801
1802,209.0916519165039,1802
1803,209.11727142333984,1803
1804,209.12862396240234,1804
1805,209.13066864013672,1805
1806,209.13662719726562,1806
1807,209.13990020751953,1807
1808,209.1536865234375,1808
1809,209.15914154052734,1809
1810,209.16504669189453,1810
1811,209.17697143554688,1811
1812,209.1843032836914,1812
1813,209.20149993896484,1813
1814,209.94611358642578,1814
1815,209.99430084228516,1815
1816,210.00931549072266,1816
1817,210.02847290039062,1817
1818,210.04264068603516,1818
1819,210.07588958740234,1819
1820,210.09741973876953,1820
1821,210.1125030517578,1821
1822,210.1237335205078,1822
1823,210.13275909423828,1823
1824,210.13501739501953,1824
1825,210.14904403686523,1825
1826,210.1602783203125,1826
1827,210.19662475585938,1827
1828,210.9930191040039,1828
1829,210.9972686767578,1829
1830,211.00049591064453,1830
1831,211.0038070678711,1831
1832,211.00792694091797,1832
1833,211.0124740600586,1833
1834,211.0242919921875,1834
1835,211.0602798461914,1835
1836,211.0690689086914,1836
1837,211.07127380371094,1837
1838,211.10791015625,1838
1839,211.11917877197266,1839
1840,211.13299560546875,1840
1841,211.14425659179688,1841
1842,211.15540313720703,1842
1843,211.16949462890625,1843
1844,211.18062591552734,1844
1845,211.19182586669922,1845
1846,211.19995880126953,1846
1847,211.2172393798828,1847
1848,211.990966796875,1848
1849,211.99662399291992,1849
1850,212.0079345703125,1850
1851,212.00970458984375,1851
1852,212.01567840576172,1852
1853,212.05306243896484,1853
1854,212.06427001953125,1854
1855,212.06846618652344,1855
1856,212.08190536499023,1856
1857,212.10291290283203,1857
1858,212.12824249267578,1858
1859,212.13953399658203,1859
1860,212.14933013916016,1860
1861,212.1645965576172,1861
1862,212.17591094970703,1862
1863,212.2122802734375,1863
1864,212.98619842529297,1864
1865,212.99234008789062,1865
1866,213.01641845703125,1866
1867,213.087158203125,1867
1868,213.12345123291016,1868
1869,213.14229202270508,1869
1870,213.1464385986328,1870
1871,213.14852142333984,1871
1872,213.15977478027344,1872
1873,213.1962127685547,1873
1874,213.21543884277344,1874
1875,213.98310089111328,1875
1876,213.99071502685547,1876
1877,214.00391387939453,1877
1878,214.01205444335938,1878
1879,214.01348114013672,1879
1880,214.01456451416016,1880
1881,214.02273178100586,1881
1882,214.06866455078125,1882
1883,214.09751892089844,1883
1884,214.10770416259766,1884
1885,214.11884307861328,1885
1886,214.12293243408203,1886
1887,214.15499877929688,1887
1888,214.18014907836914,1888
1889,214.2278594970703,1889
1890,214.98248291015625,1890
1891,214.9876937866211,1891
1892,214.99376678466797,1892
1893,214.99858474731445,1893
1894,215.01013946533203,1894
1895,215.0114288330078,1895
1896,215.01638793945312,1896
1897,215.01748275756836,1897
1898,215.06643676757812,1898
1899,215.10282135009766,1899
1900,215.1256332397461,1900
1901,215.1389617919922,1901
1902,215.1757354736328,1902
1903,215.1795654296875,1903
1904,215.2119369506836,1904
1905,215.22325134277344,1905
1906,215.98346710205078,1906
1907,215.98458099365234,1907
1908,215.9896240234375,1908
1909,215.9910125732422,1909
1910,216.0076141357422,1910
1911,216.0146026611328,1911
1912,216.02791595458984,1912
1913,216.09812927246094,1913
1914,216.09967422485352,1914
1915,216.12358856201172,1915
1916,216.13462829589844,1916
1917,216.15966796875,1917
1918,216.2436294555664,1918
1919,216.98123931884766,1919
1920,217.01163482666016,1920
1921,217.02564239501953,1921
1922,217.0823516845703,1922
1923,217.0934295654297,1923
1924,217.09725952148438,1924
1925,217.1048126220703,1925
1926,217.10735321044922,1926
1927,217.1183319091797,1927
1928,217.12963104248047,1928
1929,217.1408462524414,1929
1930,217.14515686035156,1930
1931,217.15482330322266,1931
1932,217.22760009765625,1932
1933,217.97947692871094,1933
1934,217.98582458496094,1934
1935,218.0096206665039,1935
1936,218.0230941772461,1936
1937,218.03372192382812,1937
1938,218.0401840209961,1938
1939,218.06710052490234,1939
1940,218.10247039794922,1940
1941,218.10366821289062,1941
1942,218.11367797851562,1942
1943,218.12503051757812,1943
1944,218.12892150878906,1944
1945,218.13304138183594,1945
1946,218.1395492553711,1946
1947,218.15396881103516,1947
1948,218.16532135009766,1948
1949,218.59804916381836,1949
1950,218.59979248046875,1950
1951,218.61637496948242,1951
1952,218.6180419921875,1952
1953,218.61930084228516,1953
1954,218.62066268920898,1954
1955,218.62289428710938,1955
1956,218.6268081665039,1956
1957,218.6287498474121,1957
1958,218.63025283813477,1958
1959,218.9434814453125,1959
1960,218.98434448242188,1960
1961,219.00690460205078,1961
1962,219.11288452148438,1962
1963,219.12418746948242,1963
1964,219.14930725097656,1964
1965,219.17453002929688,1965
1966,219.18572235107422,1966
1967,219.97259902954102,1967
1968,219.97594451904297,1968
1969,220.07178497314453,1969
1970,220.10851287841797,1970
1971,220.1189727783203,1971
1972,220.14456939697266,1972
1973,220.15558624267578,1973
1974,220.16974639892578,1974
1975,220.18099212646484,1975
1976,220.8919334411621,1976
1977,221.07486724853516,1977
1978,221.10320281982422,1978
1979,221.1133270263672,1979
1980,221.12847137451172,1980
1981,221.13769149780273,1981
1982,221.13977813720703,1982
1983,221.16515350341797,1983
1984,221.17623138427734,1984
1985,221.20130157470703,1985
1986,221.62972259521484,1986
1987,222.00519561767578,1987
1988,222.0163459777832,1988
1989,222.0527000427246,1989
1990,222.05516052246094,1990
1991,222.06183242797852,1991
1992,222.11263275146484,1992
1993,222.12349700927734,1993
1994,222.13530731201172,1994
1995,222.14898681640625,1995
1996,222.1603012084961,1996
1997,222.17158126831055,1997
1998,222.1965560913086,1998
1999,222.96475982666016,1999
2000,223.00559616088867,2000
2001,223.00827407836914,2001
2002,223.0148468017578,2002
2003,223.0583953857422,2003
2004,223.06378173828125,2004
2005,223.0756072998047,2005
2006,223.08269500732422,2006
2007,223.11585998535156,2007
2008,223.1441650390625,2008
2009,223.15314483642578,2009
2010,223.1554718017578,2010
2011,223.16941833496094,2011
2012,223.18066024780273,2012
2013,223.19195556640625,2013
2014,223.2170524597168,2014
2015,223.96166229248047,2015
2016,223.97410583496094,2016
2017,223.98860931396484,2017
2018,224.01171875,2018
2019,224.05105590820312,2019
2020,224.05316162109375,2020
2021,224.05839157104492,2021
2022,224.06126022338867,2022
2023,224.0627212524414,2023
2024,224.08829498291016,2024
2025,224.09510040283203,2025
2026,224.11388397216797,2026
2027,224.12824249267578,2027
2028,224.13805389404297,2028
2029,224.13944244384766,2029
2030,224.15059661865234,2030
2031,224.15288162231445,2031
2032,224.17584991455078,2032
2033,224.21207427978516,2033
2034,224.892822265625,2034
2035,224.9917755126953,2035
2036,225.0027618408203,2036
2037,225.01525115966797,2037
2038,225.0297393798828,2038
2039,225.0432891845703,2039
2040,225.060791015625,2040
2041,225.07217407226562,2041
2042,225.1112060546875,2042
2043,225.12330627441406,2043
2044,225.12491607666016,2044
2045,225.13155364990234,2045
2046,225.13480377197266,2046
2047,225.14239883422852,2047
2048,225.15996551513672,2048
2049,225.17113494873047,2049
2050,225.19667053222656,2050
2051,225.20752716064453,2051
2052,225.23260498046875,2052
2053,225.64430236816406,2053
2054,225.98830032348633,2054
2055,225.98951721191406,2055
2056,225.99107360839844,2056
2057,226.01195526123047,2057
2058,226.02545166015625,2058
2059,226.04804229736328,2059
2060,226.06890869140625,2060
2061,226.07130432128906,2061
2062,226.07322692871094,2062
2063,226.08243560791016,2063
2064,226.08404159545898,2064
2065,226.08565521240234,2065
2066,226.11859130859375,2066
2067,226.14383697509766,2067
2068,226.15518188476562,2068
2069,226.18032836914062,2069
2070,226.1915054321289,2070
2071,226.21076202392578,2071
2072,226.2165756225586,2072
2073,226.23585510253906,2073
2074,226.98772430419922,2074
2075,227.00145721435547,2075
2076,227.00969696044922,2076
2077,227.0640106201172,2077
2078,227.06982421875,2078
2079,227.10277557373047,2079
2080,227.13916778564453,2080
2081,227.150390625,2081
2082,227.16444396972656,2082
2083,227.17559051513672,2083
2084,227.18343353271484,2084
2085,227.20074462890625,2085
2086,227.2481689453125,2086
2087,228.0094985961914,2087
2088,228.0196990966797,2088
2089,228.03887939453125,2089
2090,228.10515594482422,2090
2091,228.12319946289062,2091
2092,228.17068481445312,2092
2093,228.19598388671875,2093
2094,228.20692443847656,2094
2095,228.23233795166016,2095
2096,229.0038604736328,2096
2097,229.02332305908203,2097
2098,229.04221725463867,2098
2099,229.07103729248047,2099
2100,229.08201217651367,2100
2101,229.10839080810547,2101
2102,229.11883926391602,2102
2103,229.12650299072266,2103
2104,229.1548309326172,2104
2105,229.1991424560547,2105
2106,229.20223236083984,2106
2107,229.23568725585938,2107
2108,230.01811981201172,2108
2109,230.02378845214844,2109
2110,230.05533599853516,2110
2111,230.0734100341797,2111
2112,230.11370849609375,2112
2113,230.1249008178711,2113
2114,230.1750946044922,2114
2115,230.24810028076172,2115
2116,230.99578475952148,2116
2117,231.00281524658203,2117
2118,231.0840606689453,2118
2119,231.10903930664062,2119
2120,231.13408660888672,2120
2121,231.15648651123047,2121
2122,231.99309539794922,2122
2123,232.01422882080078,2123
2124,232.0523338317871,2124
2125,232.1189193725586,2125
2126,232.1292266845703,2126
2127,232.1375274658203,2127
2128,232.14046478271484,2128
2129,232.15528106689453,2129
2130,232.1811065673828,2130
2131,232.99147033691406,2131
2132,232.99822998046875,2132
2133,233.07847213745117,2133
2134,233.1132926940918,2134
2135,233.1648712158203,2135
2136,233.20137786865234,2136
