id_number	mz	rtime	empCpd	neutral_formula	ion_relation	rtime_left_base	rtime_right_base	parent_masstrack_id	peak_area	cSelectivity	goodness_fitting	snr	detection_counts	214
F7486	313.1539	274.15	kp743_312.147		M0,M+H+	270.77	278.23	5544	11505542	1.0	0.99	1584	1	11528542
F7487	313.1539	481.78	7501	C18H20N2O3	singleton	480.84	485.35	5544	2338420	0.96	0.75	245	1	2353420
F7493	265.1429	501.17	kp2046_264.1356		M0,M+H+	498.21	502.81	4242	3031770	0.8	0.96	55	1	3046770
F7495	265.1429	552.6	kp744_264.1357		M0,M+H+	549.73	556.46	4242	56625811	1.0	0.98	213	1	56647811
F7496	265.1429	592.31	kp324_264.1355		M0,M+H+	588.47	596.16	4242	157744099	1.0	0.99	746	1	157769099
F7497	287.6252	637.72	112132		singleton	636.14	639.61	4876	1043537	0.86	0.92	118	1	1103386
F7498	287.6252	658.8	112133		singleton	656.3	662.24	4876	2819961	1.0	0.87	101	1	2863520
F7499	313.1628	468.74	7502	C14H26O6	singleton	466.43	472.06	5546	4408838	1.0	0.99	132	1	4426838
F7502	235.1325	346.63	_singleton_7503	C14H18O3	singleton	343.09	350.59	3527	4069844	0.83	0.94	30	1	4093844
F7503	235.1325	387.98	_singleton_7504	C14H18O3	singleton	384.37	391.34	3527	6791806	0.95	0.97	35	1	6813806
F7504	235.1325	479.27	_singleton_7505	C14H18O3	singleton	475.37	482.74	3527	7076686	0.89	0.86	6	1	7100686
F7505	235.1325	485.68	_singleton_7506	C14H18O3	singleton	483.38	489.34	3527	6123829	0.88	0.78	6	1	6142829
F7507	235.1325	512.26	_singleton_7507	C14H18O3	singleton	508.67	514.87	3527	6348149	0.91	0.92	5	1	6368149
F7510	235.1325	570.32	_singleton_7510	C14H18O3	singleton	566.79	573.83	3527	12220416	1.0	0.9	17	1	12243416
F7511	235.1325	587.5	_singleton_7511	C14H18O3	singleton	583.65	590.71	3527	3615919	0.77	0.84	4	1	3638919
F7512	235.1325	593.59	_singleton_7512	C14H18O3	singleton	590.71	597.44	3527	4590046	0.74	0.78	3	1	4612046
F7514	287.6355	605.68	112134		singleton	602.54	608.85	4877	1103213	0.78	0.95	122	1	1118388
F7515	287.6355	630.13	112135		singleton	627.61	632.34	4877	1236801	0.74	0.98	26	1	1239607
F7517	265.1539	169.58	_singleton_7422	C14H18N2O2	singleton	166.15	173.67	4243	1339508	1.0	1.0	132	1	1366953
F7518	265.1539	181.83	_singleton_7423	C14H18N2O2	singleton	178.1	185.53	4243	1418964	1.0	1.0	143	1	1446318
F7519	265.1539	291.81	7424	C14H18N2O2	singleton	289.26	295.77	4243	2426310	1.0	0.99	276	1	2447321
F7520	235.1374	194.34	kp747_234.1302		M0,M+H+	190.24	198.42	3528	13471874	1.0	0.96	915	1	13496874
F7523	265.1773	606.31	kp748_264.1701		M0,M+H+	602.85	610.12	4244	12398287	0.95	0.91	26	1	12422287
F7524	265.1773	614.58	kp749_242.188		M0,Na/H	611.07	618.39	4244	14045298	1.0	0.95	32	1	14069298
F7525	313.179	513.89	7515	C20H24O3	singleton	511.94	517.81	5548	977086	1.0	0.96	16	1	993623
F7526	313.2	543.22	7516	C15H30O5	singleton	539.64	547.12	5549	1361729	1.0	0.95	45	1	1374778
F7527	235.1435	402.78	_singleton_5322	C13H15NO2	singleton	398.72	406.45	3529	1298761	1.0	0.96	30	1	1323177
F7528	235.1526	581.73	7517	C11H26ClNSi	singleton	579.5	585.57	3531	1336750	1.0	0.97	78	1	1359890
F7529	313.2156	448.63	_singleton_7518	C21H28O2	singleton	446.02	451.61	5551	3600323	1.0	0.98	85	1	3618323
F7530	313.2156	456.17	kp750_312.2083		M0,M+H+	452.28	460.1	5551	13483976	1.0	0.99	339	1	13508976
F7531	313.2156	467.09	_singleton_7519	C21H28O2	singleton	463.42	471.07	5551	2739998	1.0	0.96	87	1	2763998
F7532	313.2156	483.06	_singleton_7520	C21H28O2	singleton	480.84	485.35	5551	1418234	0.99	0.84	46	1	1433234
F7533	313.2156	495.57	_singleton_7521	C21H28O2	singleton	491.97	498.21	5551	1678206	0.99	0.9	34	1	1698206
F7534	313.2156	502.15	_singleton_7522	C21H28O2	singleton	498.21	506.08	5551	3917637	1.0	0.97	68	1	3942637
F7535	235.1568	581.41	_singleton_7525	C14H21NO2	singleton	579.18	585.25	3532	3651380	1.0	0.93	347	1	3660419
F7536	235.1593	581.09	7527	C10H25NO3Si	singleton	579.81	584.29	3533	2486447	1.0	0.94	329	1	2533047
F7539	313.2192	573.83	kp751_312.2118		M0,M+H+	570.0	577.28	5552	6353251	1.0	0.87	476	1	6399561
F7540	265.1793	519.42	_singleton_6909	C16H24O3	singleton	516.83	523.34	4245	3411023	0.75	0.92	3	1	3422600
F7541	265.1793	543.87	kp2047_264.1721		M0,M+H+	539.97	547.44	4245	4283998	0.76	0.87	4	1	4297193
F7542	265.1793	553.55	kp752_264.1721		M0,M+H+	549.73	557.42	4245	11162023	1.0	0.94	15	1	11203241
F7543	265.1793	561.28	_singleton_6910	C16H24O3	singleton	559.35	565.17	4245	5674932	0.87	0.96	8	1	5699569
F7547	265.1793	598.71	_singleton_6913	C16H24O3	singleton	596.48	602.54	4245	3010894	0.75	0.82	3	1	3079818
F7561	313.2519	601.58	7528	C16H33N4P	singleton	598.08	603.48	5554	1280442	1.0	0.99	144	1	1298451
F7562	313.2543	704.94	112136		singleton	701.8	707.46	5555	3221675	0.88	0.98	120	1	3240680
F7563	313.2543	717.85	112137		singleton	714.08	721.61	5555	11553221	1.0	0.96	670	1	11603463
F7564	313.2586	704.32	_singleton_7529	C16H29N3O2	singleton	702.43	707.46	5556	2273724	1.0	0.93	216	1	2331066
F7565	313.2586	718.47	7530	C16H29N3O2	singleton	714.71	722.24	5556	10364039	1.0	0.99	657	1	10512757
F7566	235.1689	581.73	kp753_234.1617		M0,M+H+	577.91	585.57	3534	585731721	1.0	0.95	77	1	587145736
F7568	235.1808	581.41	7532	C14H22N2O	singleton	578.86	584.93	3535	3246811	1.0	0.99	164	1	3270661
F7569	265.2521	647.17	kp754_264.2449		M0,M+H+	643.39	650.95	4247	13677279	1.0	0.96	24	1	13772935
F7570	265.2521	667.26	_singleton_7533	C18H32O	singleton	664.43	669.78	4247	3732086	0.84	0.96	7	1	3775433
F7572	265.2521	720.36	_singleton_7535	C18H32O	singleton	716.6	724.13	4247	4162399	0.74	0.94	4	1	4234520
F7576	265.2521	751.18	kp755_264.2449		M0,M+H+	747.4	754.96	4247	10486463	0.94	0.98	10	1	10516550
F7577	265.2521	794.34	7539	C18H32O	singleton	790.56	797.8	4247	6658710	0.9	0.93	7	1	6696382
F7578	313.2732	704.63	kp756_312.2659		M0,M+H+	700.85	708.41	5558	490270807	0.8	0.99	13	1	594347151
F7579	313.2732	718.47	kp757_312.2659		M0,M+H+	714.71	722.24	5558	1528680092	1.0	0.99	57	1	1861695590
F7580	313.2925	704.63	112138		singleton	703.37	706.2	5559	578305	0.96	0.92	117	1	588309
F7582	265.9806	245.55	kp758_264.9732		M0,M+H+	242.15	249.54	4249	12086710	1.0	0.99	1350	1	12109710
F7583	314.0291	604.74	_singleton_7540	C10H13NO7S	singleton	602.22	608.21	5560	2077652	0.92	0.98	156	1	2106028
F7584	314.0291	675.09	7541	C10H13NO7S	singleton	671.35	678.85	5560	12090967	1.0	0.98	318	1	12255391
F7585	339.2287	601.58	kp759_316.2394		M0,Na/H	597.76	604.43	6121	10048337	1.0	0.97	1016	1	10070337
F7589	339.2353	589.75	7542	C20H32OS	singleton	586.54	593.59	6122	2342627	1.0	0.96	237	1	2382470
F7596	339.2503	617.44	kp760_338.243		M0,M+H+	613.95	621.26	6123	10926360	1.0	0.94	43	1	10950360
F7597	339.2503	631.4	_singleton_7547	C18H36O4	singleton	628.87	634.56	6123	4274025	0.93	0.89	12	1	4293025
F7599	339.2503	685.45	kp761_316.261		M0,Na/H	683.25	688.58	6123	8909182	1.0	0.83	126	1	8927182
F7601	314.1744	496.57	_singleton_7553	C19H21NO2	singleton	492.95	500.51	5567	2737503	1.0	0.98	120	1	2768674
F7604	235.2052	602.85	_singleton_5643	C16H24	singleton	599.03	606.63	3537	5148360	0.73	0.87	3	1	5772165
F7606	235.2052	620.62	_singleton_5645	C16H24	singleton	617.76	622.21	3537	2722794	0.73	0.96	4	1	3044822
F7607	235.2052	629.5	_singleton_5646	C16H24	singleton	625.7	632.03	3537	4802663	0.83	0.94	5	1	5279927
F7608	235.2052	635.19	_singleton_5647	C16H24	singleton	632.03	637.72	3537	3447520	0.73	0.87	3	1	3871114
F7609	235.2052	640.24	_singleton_5648	C16H24	singleton	637.72	641.81	3537	2059700	0.73	0.8	3	1	2349225
F7610	235.2052	650.0	kp2482_468.9007		M0,M+H+, 2x charged	646.22	653.15	3537	4771178	0.77	0.95	4	1	5226618
F7615	314.213	417.76	_singleton_7555	C20H24O2		414.44	421.42	5568	1853519	1.0	1.0	114	1	1875527
F7616	314.2168	417.76	7558	C12H26N8O2	singleton	415.1	420.42	5569	1550039	1.0	0.99	111	1	1567047
F7618	339.2677	608.21	kp762_338.2604		M0,M+H+	605.05	612.03	6124	7293388	0.94	0.73	60	1	7316388
F7619	339.2677	628.55	_singleton_7560	C16H35NO3S	singleton	626.97	631.4	6124	1166871	0.78	0.71	7	1	1181871
F7620	339.2677	636.14	7561	C16H35NO3S	singleton	633.61	636.77	6124	3974845	0.92	0.95	23	1	3985845
F7621	339.2677	639.61	kp763_338.2604		M0,M+H+	636.77	643.39	6124	22781793	1.0	0.96	101	1	22803793
F7625	314.2319	392.35	7563	C17H31NO4	singleton	388.65	396.37	5572	5365628	0.76	0.98	4	1	5389628
F7626	314.2319	410.07	kp764_313.2247		M0,M+H+	406.45	413.43	5572	25426032	0.88	0.97	137	1	25448032
F7627	314.2319	418.09	kp765_313.2245		M0,M+H+	414.1	422.08	5572	311147561	1.0	0.98	2321	1	311172561
F7628	314.2319	431.43	kp766_313.2245		M0,M+H+	427.77	435.43	5572	97683118	1.0	0.98	1077	1	97707118
F7629	314.2511	417.76	_singleton_7564	C18H32OS	singleton	414.77	421.75	5573	1821210	1.0	0.98	178	1	1848009
F7635	236.0175	848.19	7572	C9H11NOS2	singleton	827.64	922.95	3540	19527524	1.0	0.9	23	1	19829751
F7636	314.2683	671.03	_singleton_6362	C18H32O3	singleton	667.89	672.6	5574	1254918	0.81	0.73	17	1	1321103
F7637	314.2683	680.42	_singleton_6363	C18H32O3	singleton	676.97	683.25	5574	1785876	0.83	0.97	22	1	1785339
F7638	314.2683	700.85	_singleton_6364	C18H32O3	singleton	697.39	704.63	5574	3392232	1.0	0.96	30	1	3419654
F7639	236.0226	202.75	7573	C7H6O6S	singleton	198.76	206.66	3541	18100319	1.0	0.88	1015	1	18125319
F7640	236.0548	266.03	7574	C11H6O5	singleton	261.97	270.09	3542	2201024	1.0	0.99	34	1	2233768
F7645	340.0457	289.58	7575	C11H12Cl2N2O5	singleton	286.38	292.14	6127	1371796	1.0	0.96	186	1	1395495
F7646	340.059	481.15	7576	C11H20N2O4S3	singleton	478.01	484.69	6128	849694	1.0	0.87	80	1	873745
F7656	314.3047	574.14	_singleton_6369	C19H36O2	singleton	570.64	577.6	5576	4650742	0.87	0.99	15	1	4672765
F7657	314.3047	582.69	6370	C19H36O2	singleton	578.86	586.54	5576	7323482	1.0	0.95	22	1	7388526
F7659	315.0042	251.18	7578	C7H15Cl2N2O4P	singleton	247.23	255.19	5577	1470158	1.0	0.98	100	1	1498202
F7661	315.0464	34.62	_singleton_7580	C14H12O7	singleton	32.11	37.47	5578	4074927	0.83	0.84	12	1	4049554
F7663	315.0464	46.69	_singleton_7581	C14H12O7	singleton	42.91	50.19	5578	9099622	0.85	0.89	22	1	9106164
F7664	315.0464	89.01	7582	C14H12O7	singleton	84.92	93.08	5578	7702610	0.83	0.94	424	1	7728497
F7666	340.2474	454.56	_singleton_7583	C19H30O4	singleton	452.28	458.45	6138	5546814	0.75	0.94	40	1	5566814
F7667	340.2474	469.39	kp771_339.2401		M0,M+H+	465.41	472.39	6138	18901584	1.0	0.98	515	1	18923584
F7668	340.2474	474.38	7584	C19H30O4	singleton	472.39	478.01	6138	10123834	0.9	0.71	233	1	10141834
F7669	315.0792	33.37	kp772_276.1153		M0,K/H	32.11	34.94	5580	74897267	0.72	0.88	49	1	74907267
F7670	315.0792	37.15	kp774_314.072		M0,M+H+	34.94	39.06	5580	68301578	0.84	0.92	20	1	68315578
F7671	315.0792	40.66	kp775_314.072		M0,M+H+	39.06	41.95	5580	47261519	0.84	0.86	17	1	47271519
F7673	315.0792	53.04	kp2049_314.0723		M0,M+H+	51.78	56.83	5580	113702645	0.83	0.95	37	1	113719645
F7680	236.1276	441.28	_singleton_5323	C13H15NO2	singleton	438.42	445.05	3549	1267708	1.0	0.9	26	1	1282934
F7682	315.0893	514.87	7586	C17H12ClNO2	singleton	510.96	518.78	5584	2105290	1.0	0.96	59	1	2131292
F7686	236.1389	381.39	_singleton_5922	C12H14N2O2	singleton	377.77	384.05	3552	1995640	1.0	1.0	221	1	2035422
F7687	236.1389	389.99	_singleton_5923	C12H14N2O2	singleton	387.31	394.03	3552	3112569	1.0	0.95	297	1	3124578
F7688	236.1389	430.1	5924	C12H14N2O2	singleton	426.76	434.09	3552	2841191	1.0	0.99	50	1	2874715
F7690	315.122	369.7	7587	C18H16O4	singleton	367.02	373.4	5592	1337636	1.0	0.99	156	1	1360535
F7700	236.1639	601.9	7526	C14H21NO2	singleton	599.99	605.37	3556	1059518	1.0	0.95	56	1	1077414
F7703	372.1542	331.02	_singleton_7588	C19H21N3O5	singleton	328.34	333.03	6728	1268120	1.0	0.96	33	1	1284288
F7704	372.1542	334.71	_singleton_7589	C19H21N3O5	singleton	333.03	338.06	6728	1344800	1.0	1.0	35	1	1369533
F7705	372.1542	439.39	7590	C19H21N3O5	singleton	435.43	442.84	6728	4552268	1.0	0.95	325	1	4564517
F7714	315.1333	453.91	kp2050_314.1263		M0,M+H+	449.95	457.46	5593	19897618	0.75	0.96	5	1	19921618
F7715	315.1333	466.76	kp780_314.126		M0,M+H+	462.75	470.71	5593	150025362	1.0	0.99	61	1	150050362
F7716	315.1333	483.06	kp781_314.126		M0,M+H+	479.27	487.02	5593	25105886	0.78	0.91	7	1	25130886
F7717	315.1333	492.29	kp2051_314.1263		M0,M+H+	489.01	494.26	5593	21548461	0.81	0.95	12	1	21565461
F7719	315.1333	601.26	kp783_314.126		M0,M+H+	597.44	604.74	5593	17117143	0.75	0.91	6	1	17141143
F7721	315.1333	777.96	_singleton_6326	C17H15NO4	singleton	774.18	781.74	5593	64320974	0.89	0.93	15	1	64345974
F7724	340.357	723.18	_singleton_7591	C22H45NO	singleton	719.73	724.76	6144	1340609	0.85	0.89	24	1	1378558
F7725	340.357	727.59	_singleton_7592	C22H45NO	singleton	724.76	729.16	6144	1798996	0.9	0.75	27	1	1773920
F7728	372.2558	562.91	7596	C21H30FN5	singleton	559.67	566.79	6732	1810712	1.0	0.97	177	1	1833722
F7729	236.2216	558.06	7597	C12H26O3	singleton	554.83	561.61	3558	2632906	1.0	0.99	302	1	2654915
F7731	315.1472	569.68	_singleton_7599	C13H22N4O3S	singleton	566.46	573.51	5595	1779001	1.0	0.99	18	1	1814258
F7733	340.3929	667.26	kp784_339.3859		M0,M+H+	663.49	671.03	6145	8722691	0.95	0.91	104	1	8830835
F7735	237.0106	250.53	kp1891_198.0472		M0,K/H	246.56	254.51	3560	2984438	1.0	0.98	205	1	3031386
F7737	315.156	513.24	7601	C14H19NO6	singleton	509.64	517.16	5596	2807630	1.0	0.95	7	1	2849988
F7738	315.156	552.6	kp1969_292.1665		M0,Na/H	548.75	556.14	5596	2702416	0.95	0.93	7	1	2717595
F7742	372.2999	680.73	7602	C23H34N2O	singleton	680.1	684.5	6736	754173	0.93	0.89	109	1	822029
F7744	341.1263	506.08	7603	C17H14ClN5	singleton	502.48	509.97	6148	1103848	1.0	0.99	118	1	1126355
F7745	315.1621	599.67	_singleton_7604	C19H23ClN2	singleton	597.12	602.54	5598	1501037	1.0	0.99	152	1	1519042
F7746	315.1621	668.83	7605	C19H23ClN2	singleton	666.94	671.03	5598	831426	1.0	0.99	132	1	856068
F7747	315.1737	640.87	kp787_314.1664		M0,M+H+	638.98	644.02	5599	8884352	1.0	0.96	610	1	8901352
